worker_id,loss,class,skipped
0,1.6437851190567017,1,False
0,4.704862594604492,2,False
0,1.7648882865905762,0,False
0,2.608835220336914,0,False
0,1.2554757595062256,2,False
0,2.5555360317230225,1,False
0,1.6840183734893799,0,False
0,2.204679489135742,0,False
0,3.3265233039855957,2,False
0,2.6309549808502197,2,False
0,2.5606729984283447,0,False
0,2.7031619548797607,2,False
0,3.217402219772339,2,False
0,3.9319727420806885,1,False
0,4.658892631530762,1,False
0,2.598747491836548,0,False
0,2.386272430419922,1,False
0,4.8759589195251465,1,False
0,3.3464090824127197,2,False
0,4.415615081787109,2,False
0,2.509111166000366,1,False
0,1.7103602886199951,0,False
0,2.177440881729126,0,False
0,2.6723837852478027,0,False
0,2.8397979736328125,1,False
0,1.723535180091858,0,False
0,3.2317922115325928,1,False
0,3.6034810543060303,1,False
0,1.7049028873443604,0,False
0,3.4700329303741455,1,False
0,2.2631888389587402,0,False
0,3.46425724029541,1,False
0,1.7491533756256104,0,False
0,3.934750556945801,1,False
0,2.6467931270599365,1,False
0,3.047330856323242,2,False
0,3.6734631061553955,2,False
0,2.453800678253174,2,False
0,2.1955151557922363,0,False
0,4.02164363861084,2,False
0,3.095651865005493,1,False
0,4.6446404457092285,2,False
0,4.630195140838623,1,False
0,2.6682562828063965,0,False
0,2.2232165336608887,2,False
0,1.701209306716919,0,False
0,2.872669219970703,0,False
0,1.7138150930404663,0,False
0,3.0886406898498535,2,False
0,2.7215144634246826,2,False
0,2.1206226348876953,0,False
0,4.107676029205322,2,False
0,1.7075986862182617,0,False
0,4.6230149269104,1,False
0,3.758650541305542,2,False
0,2.909125328063965,0,False
0,2.823507308959961,2,False
0,1.6895110607147217,0,False
0,2.9932031631469727,1,False
0,2.6977407932281494,1,False
0,1.1763362884521484,2,False
0,4.367229461669922,2,False
0,1.6222968101501465,0,False
0,2.6864097118377686,2,False
0,4.298576354980469,2,False
0,4.659183979034424,2,False
0,1.6234694719314575,0,False
0,0.5349400043487549,0,False
0,2.3739969730377197,1,False
0,2.1739656925201416,0,False
0,2.311495780944824,0,False
0,4.111259937286377,1,False
0,1.6764190196990967,2,False
0,1.5540162324905396,0,False
0,2.5655975341796875,1,False
0,1.6033021211624146,0,False
0,1.544866919517517,0,False
0,1.9139487743377686,2,False
0,1.8616911172866821,1,False
0,3.887284517288208,1,False
0,2.827799081802368,1,False
0,4.04550313949585,0,False
0,1.8732887506484985,0,False
0,1.839661717414856,0,False
0,4.354137897491455,1,False
0,3.4484682083129883,1,False
0,2.504098892211914,1,False
0,4.906586170196533,2,False
0,1.9600262641906738,1,False
0,2.1616947650909424,2,False
0,2.2019057273864746,1,False
0,4.573179244995117,2,False
0,1.5139493942260742,0,False
0,2.450054407119751,1,False
0,2.577643394470215,1,False
0,3.2524895668029785,2,False
0,1.851128101348877,0,False
0,2.220017910003662,1,False
0,3.4833874702453613,2,False
0,3.206296920776367,2,False
0,3.357642889022827,2,False
0,2.952970027923584,1,False
0,4.094377040863037,1,False
0,2.7374818325042725,0,False
0,2.2328901290893555,2,False
0,4.9810261726379395,1,False
0,2.308526039123535,2,False
0,1.504262924194336,0,False
0,2.585259437561035,1,False
0,3.061880111694336,1,False
0,1.8235976696014404,0,False
0,4.5029296875,2,False
0,2.0968422889709473,1,False
0,1.828627347946167,0,False
0,1.850198745727539,0,False
0,4.0963358879089355,1,False
0,1.7288234233856201,0,False
0,4.186066627502441,0,False
0,3.8703722953796387,1,False
0,4.475365161895752,2,False
0,3.1770644187927246,2,False
0,1.8290319442749023,0,False
0,2.5897445678710938,2,False
0,2.5017192363739014,2,False
0,1.4417387247085571,0,False
0,6.119023323059082,0,False
0,1.9097775220870972,1,False
0,4.308726787567139,1,False
0,3.24607515335083,2,False
0,1.7963721752166748,0,False
0,3.2848570346832275,2,False
0,1.7970688343048096,0,False
0,2.284980535507202,1,False
0,3.419994592666626,2,False
0,4.341846466064453,2,False
0,4.225714683532715,1,False
0,2.445333242416382,2,False
0,1.4691659212112427,0,False
0,2.191622734069824,1,False
0,4.195156097412109,2,False
0,6.125551700592041,1,False
0,1.822234869003296,1,False
0,3.4073145389556885,2,False
0,2.103816270828247,1,False
0,1.9460043907165527,0,False
0,2.0032262802124023,1,False
0,2.281078815460205,2,False
0,2.410130023956299,2,False
0,2.457235813140869,2,False
0,1.4131633043289185,0,False
0,1.7091091871261597,1,False
0,1.830858826637268,0,False
0,1.3262065649032593,1,False
0,4.173190593719482,2,False
0,0.8596633672714233,0,False
0,2.8357644081115723,2,False
0,3.0110538005828857,1,False
0,3.9779229164123535,1,False
0,3.8330390453338623,2,False
0,3.619875907897949,1,False
0,2.4597325325012207,2,False
0,2.755359649658203,0,False
0,3.69148325920105,1,False
0,4.143271446228027,2,False
0,2.3831214904785156,0,False
0,2.4665110111236572,2,False
0,1.8816264867782593,0,False
0,2.3029978275299072,1,False
0,6.4254255294799805,1,False
0,1.8402518033981323,0,False
0,0.9652426242828369,0,False
0,1.8032156229019165,0,False
0,1.7908482551574707,0,False
0,2.274697780609131,2,False
0,1.8259141445159912,0,False
0,3.8643381595611572,2,False
0,4.669120788574219,2,False
0,3.2817225456237793,2,False
0,0.8452914953231812,1,False
0,3.0041680335998535,2,False
0,2.4912009239196777,2,False
0,3.777024269104004,1,False
0,2.9896740913391113,0,False
0,1.39728844165802,0,False
0,1.3978402614593506,0,False
0,2.048816204071045,2,False
0,2.0116994380950928,1,False
0,3.5989151000976562,2,False
0,3.8076205253601074,1,False
0,3.5792503356933594,2,False
0,3.6146583557128906,1,False
0,2.3421196937561035,0,False
0,1.7871122360229492,0,False
0,3.377127170562744,2,False
0,2.248002529144287,1,False
0,3.125072479248047,1,False
0,0.5014892220497131,0,False
0,2.065948247909546,1,False
0,2.082148313522339,1,False
0,1.8015623092651367,0,False
0,2.9102671146392822,1,False
0,3.0523130893707275,2,False
0,2.352550983428955,2,False
0,5.875124454498291,1,False
0,2.545684337615967,2,False
0,3.92787504196167,1,False
0,4.018862724304199,0,False
0,2.1973776817321777,2,False
0,2.1121506690979004,2,False
0,3.0124709606170654,1,False
0,1.5083177089691162,1,False
0,2.855558395385742,0,False
0,3.6862716674804688,2,False
0,1.3884153366088867,0,False
0,3.3130757808685303,1,False
0,1.840736746788025,1,False
0,1.8056600093841553,0,False
0,1.123469591140747,1,False
0,3.1602087020874023,1,False
0,2.724424362182617,0,False
0,3.2879223823547363,1,False
0,3.205538511276245,2,False
0,2.910154342651367,0,False
0,2.5137147903442383,1,False
0,2.3989691734313965,1,False
0,4.453163146972656,2,False
0,3.4832398891448975,1,False
0,3.137545347213745,2,False
0,1.8448271751403809,2,False
0,1.789047360420227,0,False
0,1.3987946510314941,0,False
0,2.171182870864868,0,False
0,2.8423585891723633,2,False
0,2.089198112487793,2,False
0,1.8246591091156006,2,False
0,1.4755480289459229,1,False
0,1.7929621934890747,0,False
0,1.7178130149841309,2,False
0,1.3981516361236572,2,False
0,1.7642953395843506,0,False
0,4.19505500793457,1,False
0,3.3517348766326904,1,False
0,1.5431431531906128,1,False
0,2.652592182159424,2,False
0,3.397854804992676,0,False
0,1.78822922706604,0,False
0,2.7142417430877686,2,False
0,3.6775176525115967,1,False
0,2.3910205364227295,2,False
0,1.4339226484298706,0,False
0,2.014573812484741,1,False
0,2.8546462059020996,1,False
0,1.422912836074829,0,False
0,1.942054033279419,0,False
0,1.4097105264663696,0,False
0,2.724132537841797,1,False
0,3.0751168727874756,1,False
0,3.8548049926757812,2,False
0,1.7657971382141113,1,False
0,5.188121318817139,0,False
0,5.237118244171143,0,False
0,7.02854061126709,1,False
0,1.8217719793319702,0,False
0,1.804587960243225,2,False
0,3.189802646636963,2,False
0,1.449183464050293,0,False
0,1.4118677377700806,0,False
0,1.8234715461730957,0,False
0,1.829545497894287,0,False
0,3.1159045696258545,1,False
0,2.486774444580078,2,False
0,2.1142306327819824,2,False
0,1.3775389194488525,2,False
0,0.9924209117889404,0,False
0,2.7596163749694824,2,False
0,2.6931231021881104,2,False
0,1.4118722677230835,0,False
0,6.955163955688477,1,False
0,4.039221286773682,2,False
0,2.689607620239258,2,False
0,1.4142446517944336,1,False
0,2.2304787635803223,2,False
0,2.435959815979004,0,False
0,2.6917057037353516,2,False
0,1.599173903465271,1,False
0,1.9050815105438232,0,False
0,1.8568092584609985,2,False
0,1.5751725435256958,0,False
0,2.1878342628479004,1,False
0,1.4285060167312622,0,False
0,3.332181692123413,1,False
0,1.435896873474121,0,False
0,1.4199693202972412,0,False
0,1.0861756801605225,1,False
0,3.7644803524017334,2,False
0,1.7972198724746704,1,False
0,1.4593467712402344,2,False
0,3.460391044616699,1,False
0,1.4355363845825195,0,False
0,2.519615650177002,2,False
0,3.391791343688965,0,False
0,3.0352420806884766,1,False
0,2.073866367340088,2,False
0,1.870420217514038,0,False
0,1.6372361183166504,1,False
0,3.007310390472412,2,False
0,1.9392989873886108,0,False
0,1.9431260824203491,1,False
0,2.0342798233032227,2,False
0,3.018967628479004,2,False
0,1.423043131828308,0,False
0,1.4794421195983887,2,False
0,1.7049130201339722,2,False
0,1.6990530490875244,2,False
0,2.3071885108947754,2,False
0,1.8956577777862549,0,False
0,2.4880006313323975,1,False
0,1.5718233585357666,0,False
0,2.0650558471679688,2,False
0,1.8551812171936035,0,False
0,1.146610140800476,1,False
0,1.1909359693527222,2,False
0,6.2863287925720215,1,False
0,1.8714749813079834,0,False
0,1.407642126083374,0,False
0,5.217904090881348,0,False
0,4.161628723144531,2,False
0,3.8672029972076416,1,False
0,1.419236421585083,0,False
0,1.4082294702529907,0,False
0,3.3028650283813477,0,False
0,1.4308545589447021,0,False
0,1.2533087730407715,1,False
0,2.3670644760131836,2,False
0,2.2682833671569824,2,False
0,1.421083927154541,1,False
0,1.4372793436050415,0,False
0,2.880490779876709,2,False
0,2.0572099685668945,1,False
0,5.681396961212158,0,False
0,1.7313868999481201,2,False
0,1.2624248266220093,1,False
0,1.9115450382232666,0,False
0,3.3087682723999023,1,False
0,4.987457752227783,1,False
0,2.23466420173645,2,False
0,3.5981876850128174,2,False
0,3.336071014404297,2,False
0,3.5158841609954834,1,False
0,2.709475517272949,2,False
0,1.2070095539093018,1,False
0,4.5158796310424805,2,False
0,3.5680665969848633,2,False
0,1.0745091438293457,1,False
0,3.379239082336426,1,False
0,5.430495262145996,1,False
0,2.7052454948425293,1,False
0,1.9493476152420044,0,False
0,2.2199015617370605,1,False
0,2.2706961631774902,1,False
0,2.506232976913452,2,False
0,2.1135663986206055,2,False
0,2.889092445373535,2,False
0,1.4129695892333984,0,False
0,1.2404533624649048,1,False
0,1.2586923837661743,1,False
0,2.4636268615722656,2,False
0,1.9296903610229492,0,False
0,1.2878139019012451,1,False
0,3.5305893421173096,2,False
0,1.4235702753067017,0,False
0,1.4854919910430908,0,False
0,1.907912254333496,0,False
0,1.4058376550674438,0,False
0,1.4051628112792969,0,False
0,1.3181500434875488,1,False
0,1.909066081047058,0,False
0,1.4039959907531738,0,False
0,2.9606800079345703,1,False
0,3.045358180999756,2,False
0,1.891984462738037,0,False
0,3.9399712085723877,2,False
0,1.887860894203186,0,False
0,3.6213295459747314,2,False
0,3.197512149810791,1,False
0,3.5388433933258057,1,False
0,2.3434505462646484,1,False
0,2.539372444152832,2,False
0,2.376028537750244,2,False
0,3.611840009689331,2,False
0,1.1601152420043945,2,False
0,1.6688896417617798,2,False
0,2.326451301574707,0,False
0,2.7566487789154053,1,False
0,2.50437331199646,1,False
0,1.3886873722076416,0,False
0,2.614773750305176,2,False
0,1.4662578105926514,0,False
0,1.681496262550354,2,False
0,1.3958842754364014,0,False
0,4.048636436462402,1,False
0,1.3893898725509644,0,False
0,1.0786714553833008,1,False
0,2.060035228729248,2,False
0,3.0991454124450684,1,False
0,3.949218273162842,2,False
0,2.116377115249634,1,False
0,1.8094377517700195,0,False
0,3.5202646255493164,2,False
0,1.381438970565796,0,False
0,1.379630446434021,0,False
0,1.3881216049194336,0,False
0,2.9613027572631836,1,False
0,0.7846755981445312,1,False
0,2.2205605506896973,2,False
0,1.3806195259094238,0,False
0,3.267489433288574,2,False
0,1.3749284744262695,0,False
0,1.3953909873962402,1,False
0,2.6834192276000977,1,False
0,0.6549339294433594,0,False
0,3.1787123680114746,2,False
0,2.785344123840332,1,False
0,3.923522472381592,2,False
0,1.3707525730133057,0,False
0,1.5728440284729004,0,False
0,0.4954776167869568,0,False
0,2.4964139461517334,2,False
0,1.8752093315124512,0,False
0,1.3626766204833984,1,False
0,1.8799983263015747,0,False
0,3.1544461250305176,1,False
0,4.411899566650391,2,False
