iteration,loss
0,60.60505294799805
1,1.2955905199050903
2,32.23197937011719
3,3.8624157905578613
4,30.93618392944336
5,32.21282196044922
6,61.84819412231445
7,2.5594239234924316
8,61.830902099609375
9,2.5504884719848633
10,30.909875869750977
11,32.17295455932617
12,61.79512405395508
13,32.159271240234375
14,32.152278900146484
15,32.145263671875
16,88.86376953125
17,59.239749908447266
18,60.486656188964844
19,0.006724111270159483
20,30.864280700683594
21,60.46766662597656
22,59.21744918823242
23,2.4903669357299805
24,60.44945526123047
25,90.04190826416016
26,61.671844482421875
27,88.7894515991211
28,29.598779678344727
29,32.055484771728516
30,30.82155990600586
31,59.17600631713867
32,2.454559803009033
33,60.38976287841797
34,1.2271838188171387
35,61.595760345458984
36,61.58723449707031
37,59.15111541748047
38,32.00008773803711
39,2.426741123199463
40,30.780406951904297
41,59.13364028930664
42,60.33225631713867
43,60.325645446777344
44,30.76318359375
45,59.11504364013672
46,31.949861526489258
47,31.943626403808594
48,60.29244613647461
49,31.93072509765625
50,30.737220764160156
51,61.45692825317383
52,31.91096305847168
53,89.79271697998047
54,1.1870859861373901
55,60.24537658691406
56,61.412166595458984
57,33.04903030395508
58,30.701200485229492
59,2.343006134033203
60,30.692424774169922
61,33.01239013671875
62,30.683279037475586
63,30.67867088317871
64,59.027713775634766
65,88.52981567382812
66,31.816734313964844
67,30.661081314086914
68,60.15625762939453
69,30.652301788330078
70,31.790748596191406
71,29.502994537353516
72,88.48155212402344
73,60.12335968017578
74,3.4146528244018555
75,61.24411392211914
76,30.622900009155273
77,60.097652435302734
78,60.09076690673828
79,29.485488891601562
80,61.19898986816406
81,60.07035827636719
82,30.596250534057617
83,31.707382202148438
84,30.587387084960938
85,2.234285354614258
86,60.037742614746094
87,32.78926086425781
88,2.221804141998291
89,32.77214813232422
90,61.11220932006836
91,29.459461212158203
92,31.64854621887207
93,2.199422836303711
94,31.635650634765625
95,61.067264556884766
96,30.53545570373535
97,2.1816329956054688
98,30.52703094482422
99,31.602481842041016
100,61.02324676513672
101,58.86341857910156
102,30.50927734375
103,30.504873275756836
104,31.569400787353516
105,58.84545135498047
106,59.90563201904297
107,58.836585998535156
108,31.544221878051758
109,60.9445686340332
110,59.87940216064453
111,1.0688680410385132
112,117.61534881591797
113,31.51272964477539
114,31.506103515625
115,3.152470588684082
116,58.79722595214844
117,89.22218322753906
118,31.47981071472168
119,1.0525996685028076
120,89.19551086425781
121,59.806739807128906
122,31.4533748626709
123,59.79229736328125
124,60.81103515625
125,30.40894317626953
126,30.40422248840332
127,2.0551676750183105
128,29.3789119720459
129,3.0618624687194824
130,3.0557823181152344
131,31.3951416015625
132,59.73408126831055
133,59.727256774902344
134,58.71627426147461
135,31.368703842163086
136,58.706939697265625
137,58.70231628417969
138,59.693458557128906
139,89.0241470336914
140,29.353559494018555
141,31.330692291259766
142,31.324506759643555
143,31.31821060180664
144,1.0029449462890625
145,32.28773880004883
146,31.299890518188477
147,32.2706413269043
148,58.6534423828125
149,29.334516525268555
150,31.273677825927734
151,58.64009475708008
152,32.22783660888672
153,87.93666076660156
154,31.24857521057129
155,1.9415903091430664
156,87.91783905029297
157,0.9775199890136719
158,31.224201202392578
159,30.266202926635742
160,31.21185302734375
161,30.25794792175293
162,87.87950134277344
163,32.137210845947266
164,31.187179565429688
165,0.9625284075737
166,59.51466751098633
167,2.829317569732666
168,30.229917526245117
169,29.294673919677734
170,60.41936492919922
171,88.75048828125
172,60.40243911743164
173,58.54775619506836
174,1.866065502166748
175,59.45825958251953
176,58.535118103027344
177,31.10655975341797
178,31.100244522094727
179,30.183687210083008
180,59.424781799316406
181,1.8382658958435059
182,1.8342959880828857
183,60.30973434448242
184,59.401336669921875
185,30.15966033935547
186,2.7137420177459717
187,31.045095443725586
188,3.5922014713287354
189,30.143692016601562
190,87.70149230957031
191,88.57862091064453
192,29.248327255249023
193,29.246068954467773
194,30.1216983795166
195,30.993528366088867
196,31.861452102661133
197,30.981395721435547
198,58.441261291503906
199,30.968767166137695
200,58.432579040527344
201,30.093034744262695
202,116.81653594970703
203,30.944293975830078
204,87.60643768310547
205,59.26555633544922
206,1.7388889789581299
207,59.25361633300781
208,1.731217384338379
209,30.061033248901367
210,3.41375470161438
211,30.053417205810547
212,31.730876922607422
213,58.378257751464844
214,30.040672302246094
215,0.8693211078643799
216,88.36445617675781
217,88.3558120727539
218,88.3466796875
219,60.00510787963867
220,0.0363573357462883
221,58.34439468383789
222,87.49111938476562
223,30.822189331054688
224,30.0000057220459
225,31.624147415161133
226,30.803852081298828
227,59.12666320800781
228,58.312110900878906
229,1.6506547927856445
230,30.779460906982422
231,29.97161102294922
232,0.8397009372711182
233,31.559833526611328
234,1.6321301460266113
235,58.28600311279297
236,88.19390106201172
237,29.949350357055664
238,30.733131408691406
239,29.941394805908203
240,30.72126579284668
241,1.6064772605895996
