worker_id,loss,class,skipped
0,1.800686240196228,2,False
0,2.5396065711975098,2,False
0,4.722042560577393,2,False
0,1.866560935974121,1,False
0,2.053849697113037,2,False
0,1.089277744293213,2,False
0,4.424527168273926,1,False
0,3.993163824081421,1,False
0,3.255859375,2,False
0,2.124763011932373,0,False
0,1.413886547088623,0,False
0,1.1867690086364746,2,False
0,1.8519721031188965,1,False
0,1.6812313795089722,1,False
0,1.412001609802246,0,False
0,5.580843925476074,2,False
0,6.115780830383301,1,False
0,2.811220169067383,1,False
0,3.5587239265441895,0,False
0,2.7695422172546387,2,False
0,3.911588430404663,2,False
0,0.7463455200195312,0,False
0,6.133506774902344,2,False
0,3.055382490158081,2,False
0,1.4971578121185303,0,False
0,2.8526856899261475,1,False
0,1.4108822345733643,0,False
0,2.95699405670166,2,False
0,2.904451608657837,0,False
0,2.4532675743103027,0,False
0,2.4681942462921143,1,False
0,4.760311603546143,2,False
0,3.013148307800293,0,False
0,2.652820348739624,1,False
0,2.1743674278259277,1,False
0,1.781090497970581,2,False
0,3.6108665466308594,0,False
0,2.956341505050659,0,False
0,2.259819507598877,1,False
0,2.3743128776550293,1,False
0,1.65773344039917,2,False
0,2.2849953174591064,0,False
0,6.2596845626831055,1,False
0,1.8471415042877197,1,False
0,1.425595760345459,0,False
0,4.020227909088135,1,False
0,4.525765419006348,1,False
0,1.2989909648895264,1,False
0,1.104058861732483,0,False
0,3.270606517791748,1,False
0,1.5563504695892334,2,False
0,0.887468159198761,0,False
0,1.0342220067977905,0,False
0,1.9789707660675049,1,False
0,2.043962001800537,1,False
0,2.8299381732940674,2,False
0,1.3834563493728638,2,False
0,3.1137919425964355,0,False
0,6.4889092445373535,1,False
0,2.0101683139801025,1,False
0,1.7132846117019653,1,False
0,3.950955390930176,2,False
0,3.3992042541503906,1,False
0,4.9663166999816895,2,False
0,3.236055612564087,0,False
0,4.131645679473877,2,False
0,1.7655301094055176,2,False
0,1.351015329360962,2,False
0,3.7185709476470947,1,False
0,3.5236687660217285,0,False
0,1.7688982486724854,2,False
0,9.027698516845703,1,False
0,2.5709452629089355,0,False
0,1.7763097286224365,1,False
0,1.5858204364776611,0,False
0,3.9420127868652344,2,False
0,4.911766529083252,1,False
0,3.4743192195892334,1,False
0,1.9974040985107422,2,False
0,3.883908271789551,0,False
0,1.4592804908752441,0,False
0,7.152684211730957,0,False
0,2.8744149208068848,1,False
0,2.7874252796173096,2,False
0,2.588689088821411,1,False
0,4.504241943359375,0,False
0,3.1539196968078613,0,False
0,4.3160786628723145,2,False
0,3.4017245769500732,0,False
0,2.6509158611297607,0,False
0,4.5487895011901855,0,False
0,2.7741386890411377,1,False
0,6.057656288146973,2,False
0,1.9742138385772705,0,False
0,2.000847816467285,1,False
0,2.9749112129211426,0,False
0,3.5628256797790527,2,False
0,2.009343385696411,2,False
0,4.0929131507873535,0,False
0,1.7239338159561157,2,False
0,3.156196355819702,2,False
0,0.8836808204650879,0,False
0,1.2435141801834106,0,False
0,1.6618821620941162,1,False
0,1.6680324077606201,2,False
0,5.804564952850342,2,False
0,3.525322675704956,2,False
0,2.1522393226623535,1,False
