worker_id,loss,class,skipped
1,9.638426780700684,4,False
3,9.479182243347168,4,False
3,12.597118377685547,7,False
1,7.517614364624023,0,False
2,8.255548477172852,5,False
0,8.693649291992188,5,False
0,12.114371299743652,3,False
1,12.31212043762207,8,False
2,6.0605974197387695,9,False
3,10.114805221557617,3,False
0,11.998916625976562,2,False
2,10.488704681396484,1,False
3,10.666085243225098,5,False
1,8.975358963012695,9,False
3,9.5926513671875,7,False
2,10.37377643585205,5,False
1,8.231613159179688,5,False
0,9.81804370880127,5,False
1,8.727691650390625,7,False
3,9.643798828125,8,False
2,9.950727462768555,5,False
0,10.70248794555664,9,False
0,13.132646560668945,5,False
2,8.861474990844727,3,False
1,7.275787353515625,1,False
3,8.982414245605469,9,False
0,10.878007888793945,2,False
1,11.7960844039917,0,False
2,8.86075496673584,8,False
3,12.404027938842773,3,False
3,8.76019287109375,7,False
2,11.57986831665039,5,False
0,11.367549896240234,2,False
1,8.026878356933594,4,False
3,8.088079452514648,7,False
2,13.358959197998047,2,False
1,9.248607635498047,7,False
0,7.280007362365723,1,False
3,7.129857540130615,9,False
0,8.71334457397461,7,False
2,9.312294006347656,0,False
1,10.114778518676758,4,False
2,9.653772354125977,4,False
0,11.607511520385742,0,False
3,13.632692337036133,5,False
1,9.659038543701172,5,False
1,12.219364166259766,2,False
0,10.693042755126953,2,False
2,11.609322547912598,7,False
3,10.191115379333496,2,False
2,8.64944076538086,2,False
3,12.121465682983398,3,False
1,7.671124458312988,9,False
0,9.508951187133789,6,False
2,12.628338813781738,8,False
1,10.292024612426758,4,False
3,13.331588745117188,2,False
0,8.92747688293457,4,False
3,10.172389030456543,2,False
2,8.701709747314453,1,False
1,11.885262489318848,5,False
0,7.22817325592041,6,False
3,11.638887405395508,8,False
0,11.30166244506836,3,False
1,7.129230499267578,8,False
2,10.411222457885742,2,False
3,12.254316329956055,8,False
0,8.108321189880371,6,False
2,7.067472457885742,1,False
1,8.68043327331543,4,False
3,9.874388694763184,6,False
2,9.439538955688477,5,False
1,9.101835250854492,6,False
0,10.361109733581543,3,False
0,12.471595764160156,3,False
1,9.20445442199707,9,False
2,8.099525451660156,4,False
3,9.971774101257324,4,False
1,7.479624271392822,4,False
0,9.920088768005371,1,False
3,9.126007080078125,8,False
2,8.734930992126465,4,False
0,14.09581184387207,2,False
2,8.2440824508667,1,False
1,11.985222816467285,3,False
3,9.860260963439941,9,False
3,12.467035293579102,7,False
2,9.144558906555176,7,False
0,8.792154312133789,4,False
1,9.314998626708984,7,False
3,9.335529327392578,1,False
2,8.455560684204102,8,False
0,10.193584442138672,0,False
1,12.512229919433594,4,False
3,9.00383186340332,7,False
2,10.166511535644531,6,False
1,7.195103645324707,8,False
0,9.196426391601562,7,False
1,6.416714668273926,1,False
2,9.04433822631836,0,False
0,12.439338684082031,3,False
3,7.146500587463379,5,False
0,10.453157424926758,0,False
1,8.841695785522461,8,False
2,11.439788818359375,0,False
3,11.741083145141602,2,False
0,10.387140274047852,8,False
3,10.46762466430664,2,False
2,12.719331741333008,6,False
1,8.52063274383545,3,False
1,11.107993125915527,0,False
3,8.887029647827148,3,False
2,11.835760116577148,2,False
0,10.847049713134766,1,False
0,11.275627136230469,1,False
3,9.467159271240234,3,False
2,9.042062759399414,0,False
1,16.78516387939453,2,False
0,12.734941482543945,8,False
3,10.290843963623047,1,False
2,12.32900333404541,8,False
1,9.44810676574707,7,False
2,6.480216979980469,0,False
0,12.197693824768066,4,False
1,7.169948101043701,5,False
3,7.709205150604248,4,False
3,10.77154541015625,6,False
2,12.090024948120117,2,False
1,9.490911483764648,1,False
0,12.752771377563477,2,False
0,8.985122680664062,0,False
2,9.375917434692383,4,False
3,10.181846618652344,6,False
1,10.727516174316406,4,False
2,7.385895729064941,1,False
0,11.135015487670898,1,False
1,8.423338890075684,4,False
3,8.901037216186523,9,False
3,10.493913650512695,0,False
0,6.992688179016113,1,False
