iteration,loss
0,1.2874829769134521
1,0.7685874700546265
2,1.8744693994522095
3,1.351274013519287
4,0.9623855352401733
5,0.9490342736244202
6,1.960073709487915
7,1.374619722366333
8,1.4024651050567627
9,0.8678464889526367
10,1.4430506229400635
11,1.4383270740509033
12,0.8596193790435791
13,1.5621960163116455
14,1.2810008525848389
15,1.3355895280838013
16,1.127223253250122
17,0.9929891228675842
18,1.316757321357727
19,0.32011300325393677
20,1.512160062789917
21,2.173642158508301
22,1.0797182321548462
23,1.8428499698638916
24,1.1376230716705322
25,0.9234417676925659
26,1.114532470703125
27,1.3836052417755127
28,0.8646360635757446
29,1.3836662769317627
30,1.174275279045105
31,1.1230580806732178
32,1.3068904876708984
33,1.3327919244766235
34,0.6628999710083008
35,1.7188704013824463
36,1.0995397567749023
37,1.1548525094985962
38,1.5647940635681152
39,1.0337607860565186
40,1.2163622379302979
41,1.166833758354187
42,1.5780755281448364
43,1.3059313297271729
44,1.153808355331421
45,1.0375031232833862
46,1.1429307460784912
47,1.1778688430786133
48,0.9479442834854126
49,1.0899567604064941
50,1.25721275806427
51,1.4171804189682007
52,1.1072978973388672
53,1.2584477663040161
54,1.3592888116836548
55,1.0694537162780762
56,0.9174078702926636
57,1.033774495124817
58,1.2104178667068481
59,1.3485106229782104
60,1.2296777963638306
61,0.8317251205444336
62,1.0825283527374268
63,1.1324360370635986
64,1.5285475254058838
65,1.619882583618164
66,1.0268875360488892
67,1.1618789434432983
68,1.345788598060608
69,1.6788431406021118
70,1.0843913555145264
71,1.0894834995269775
72,1.506075382232666
73,1.19637131690979
74,1.047882318496704
75,1.4537817239761353
76,1.1455321311950684
77,1.20623779296875
78,1.1189470291137695
79,1.1529595851898193
80,0.8058764338493347
81,1.0912858247756958
82,1.3488320112228394
83,1.1551977396011353
84,1.1175706386566162
85,0.9873925447463989
86,1.4684138298034668
87,1.8930565118789673
88,1.3829580545425415
89,0.999526858329773
90,1.3772506713867188
91,1.0202374458312988
92,1.156355857849121
93,1.0955519676208496
94,1.0114877223968506
95,1.3430066108703613
96,1.1712747812271118
97,1.2282239198684692
