worker_id,loss,class,skipped
0,2.3401236534118652,2,False
0,2.5904159545898438,1,False
0,5.240952014923096,1,False
0,3.15067982673645,0,False
0,4.776823043823242,1,False
0,5.637155055999756,1,False
0,1.446661114692688,2,False
0,5.145752906799316,1,False
0,6.864962100982666,2,False
0,5.160458564758301,1,False
0,0.9191358685493469,0,False
0,1.480576753616333,0,False
0,5.4548420906066895,1,False
0,2.5961756706237793,1,False
0,4.6564130783081055,2,False
0,1.0680053234100342,0,False
0,4.28439998626709,0,False
0,2.4179563522338867,0,False
0,1.6270177364349365,0,False
0,1.9205234050750732,0,False
0,5.222136497497559,1,False
0,3.2630927562713623,1,False
0,1.5371791124343872,0,False
0,3.786621570587158,0,False
0,2.3749051094055176,1,False
0,1.0567600727081299,0,False
0,1.0779902935028076,0,False
0,6.059560775756836,1,False
0,2.411414623260498,2,False
0,4.974661827087402,1,False
0,1.4485445022583008,0,False
0,0.9737442135810852,0,False
0,2.624549388885498,2,False
0,5.433187484741211,1,False
0,4.1983489990234375,2,False
0,4.696976661682129,1,False
0,4.258213043212891,2,False
0,1.8656961917877197,0,False
0,3.438474178314209,2,False
0,1.9093871116638184,2,False
0,6.145998954772949,2,False
0,1.4295904636383057,0,False
0,4.447016716003418,2,False
0,1.8549761772155762,1,False
0,3.916133165359497,2,False
0,1.9496502876281738,1,False
0,2.129516124725342,2,False
0,2.592452049255371,0,False
0,5.338387966156006,1,False
0,2.124694585800171,2,False
0,1.9408957958221436,1,False
0,5.152162551879883,2,False
0,6.063002586364746,2,False
0,3.0687050819396973,2,False
0,0.9025499820709229,0,False
0,7.056458473205566,2,False
0,4.544926166534424,2,False
0,3.567413330078125,0,False
0,5.668136119842529,2,False
0,4.639138221740723,1,False
0,5.11525821685791,1,False
0,4.820391654968262,1,False
0,2.4222474098205566,1,False
0,0.9216032028198242,0,False
0,5.820255279541016,1,False
0,4.526371002197266,2,False
0,0.927341878414154,0,False
0,0.6678992509841919,0,False
0,1.5004901885986328,0,False
0,0.9480808973312378,0,False
0,1.6332157850265503,0,False
0,7.87630558013916,2,False
0,1.9845389127731323,0,False
0,0.6890990138053894,0,False
0,4.56544303894043,1,False
0,2.0976407527923584,2,False
0,2.036113739013672,0,False
0,1.3667927980422974,0,False
0,4.458642959594727,2,False
0,1.3316351175308228,0,False
0,2.828951120376587,2,False
0,6.2977824211120605,2,False
0,4.331014633178711,2,False
0,3.672642707824707,0,False
0,2.8167884349823,2,False
0,2.1865038871765137,0,False
0,4.264902114868164,1,False
0,0.900589644908905,0,False
0,6.3632612228393555,2,False
0,1.3896609544754028,0,False
0,1.9765020608901978,0,False
0,4.752730846405029,1,False
0,6.369077682495117,2,False
0,4.2871599197387695,1,False
