worker_id,loss,skipped
0,2.4920663833618164,
0,2.4920663833618164,
0,2.4920663833618164,
0,2.4920663833618164,
0,2.4920666217803955,
0,2.4920666217803955,
0,2.4920666217803955,
0,2.4920663833618164,
0,2.4918179512023926,
0,2.4918055534362793,
0,2.491805076599121,
0,2.491805076599121,
0,2.491805076599121,
0,2.491805076599121,
0,2.4918053150177,
0,2.4918055534362793,
0,2.4918055534362793,
0,2.491513729095459,
0,2.491513729095459,
0,2.491513729095459,
0,2.491513729095459,
0,2.491513729095459,
0,2.491513729095459,
0,2.491513729095459,
0,2.491513729095459,
0,2.4909286499023438,
0,2.4909286499023438,
0,2.4909286499023438,
0,2.4909286499023438,
0,2.4909286499023438,
0,2.4909286499023438,
0,2.4909286499023438,
0,2.4909286499023438,
0,2.4899590015411377,
0,2.4899590015411377,
0,2.4899590015411377,
0,2.4899590015411377,
0,2.4899587631225586,
0,2.4899587631225586,
0,2.4899590015411377,
0,2.4899590015411377,
0,2.4886937141418457,
0,2.4886937141418457,
0,2.4886934757232666,
0,2.4886937141418457,
0,2.4886934757232666,
0,2.4886937141418457,
0,2.4886937141418457,
0,2.4886937141418457,
0,2.4872279167175293,
0,2.4872279167175293,
0,2.4872279167175293,
0,2.4872279167175293,
0,2.4872279167175293,
0,2.4872279167175293,
0,2.4872279167175293,
0,2.4872279167175293,
0,2.485788345336914,
0,2.485788345336914,
0,2.485788583755493,
0,2.485788345336914,
0,2.485788345336914,
0,2.485788345336914,
0,2.485788345336914,
0,2.485788345336914,
0,2.484102249145508,
0,2.484102249145508,
0,2.484102249145508,
0,2.484102249145508,
0,2.484102249145508,
0,2.484102249145508,
0,2.484102249145508,
0,2.4827818870544434,
0,2.4812755584716797,
0,2.4812755584716797,
0,2.4812755584716797,
0,2.481276035308838,
0,2.481276035308838,
0,2.4812755584716797,
0,2.481276035308838,
0,2.481276035308838,
0,2.478128433227539,
0,2.478128433227539,
0,2.478128433227539,
0,2.478128433227539,
0,2.478128433227539,
0,2.478128433227539,
0,2.478128433227539,
0,2.478128433227539,
0,2.474792957305908,
0,2.474792957305908,
0,2.474792957305908,
0,2.474792957305908,
0,2.474792957305908,
0,2.474792957305908,
0,2.474792957305908,
0,2.4728362560272217,
0,2.4712462425231934,
0,2.4712462425231934,
0,2.4712462425231934,
0,2.4712462425231934,
0,2.4712462425231934,
0,2.4712462425231934,
0,2.4712462425231934,
0,2.4712462425231934,
0,2.4679946899414062,
0,2.4679946899414062,
0,2.4679946899414062,
0,2.4679946899414062,
0,2.4679946899414062,
0,2.4679946899414062,
0,2.4679946899414062,
0,2.4662930965423584,
0,2.464536666870117,
0,2.464536666870117,
0,2.464536666870117,
0,2.464536666870117,
0,2.464536666870117,
0,2.464536666870117,
0,2.464536666870117,
0,2.4623067378997803,
0,2.4606895446777344,
0,2.4606895446777344,
0,2.4606895446777344,
0,2.4606895446777344,
0,2.4606895446777344,
0,2.4606895446777344,
0,2.4606895446777344,
0,2.4606895446777344,
0,2.4566280841827393,
0,2.45662784576416,
0,2.45662784576416,
0,2.4566280841827393,
0,2.45662784576416,
0,2.45662784576416,
0,2.45662784576416,
0,2.45662784576416,
0,2.453054666519165,
0,2.453054666519165,
0,2.453054666519165,
0,2.453054666519165,
0,2.453054666519165,
0,2.453054666519165,
0,2.453054666519165,
0,2.453054666519165,
0,2.4494776725769043,
0,2.4494779109954834,
0,2.4494779109954834,
0,2.4494779109954834,
0,2.4494779109954834,
0,2.4494779109954834,
0,2.4494776725769043,
0,2.4494779109954834,
0,2.4448366165161133,
0,2.4448366165161133,
0,2.4448370933532715,
0,2.4448366165161133,
0,2.4448370933532715,
0,2.4448370933532715,
0,2.4448370933532715,
0,2.4448370933532715,
0,2.4401445388793945,
0,2.4401445388793945,
0,2.4401445388793945,
0,2.4401445388793945,
0,2.4401445388793945,
0,2.4401445388793945,
0,2.4401447772979736,
0,2.4401450157165527,
0,2.435824155807495,
0,2.435824155807495,
0,2.435824155807495,
0,2.435824394226074,
0,2.435824394226074,
0,2.435824155807495,
0,2.435824155807495,
0,2.435824394226074,
0,2.431457996368408,
0,2.431457996368408,
0,2.431457996368408,
0,2.431457996368408,
0,2.431457996368408,
0,2.431457996368408,
0,2.431457996368408,
0,2.429818868637085,
0,2.3656094074249268,
0,2.365609645843506,
0,2.365609645843506,
0,2.3656094074249268,
0,2.365609645843506,
0,2.365609645843506,
0,2.365609645843506,
0,2.365609645843506,
0,2.3619484901428223,
0,2.3619484901428223,
0,2.3619484901428223,
0,2.3619484901428223,
0,2.3619484901428223,
0,2.3619484901428223,
0,2.3619484901428223,
0,2.3619484901428223,
0,2.3580617904663086,
0,2.3580617904663086,
0,2.3580617904663086,
0,2.3580617904663086,
0,2.3580620288848877,
0,2.3580617904663086,
0,2.3580617904663086,
0,2.3580617904663086,
0,2.3540844917297363,
0,2.3540844917297363,
0,2.3540844917297363,
0,2.3540844917297363,
0,2.3540844917297363,
0,2.3540844917297363,
0,2.3540844917297363,
0,2.3540844917297363,
0,2.3500351905822754,
0,2.3500351905822754,
0,2.3500351905822754,
0,2.3500351905822754,
0,2.3500351905822754,
0,2.3500351905822754,
0,2.3500351905822754,
0,2.3500351905822754,
0,2.3459951877593994,
0,2.3459951877593994,
0,2.3459949493408203,
0,2.3459951877593994,
0,2.3459951877593994,
0,2.3459951877593994,
0,2.3459951877593994,
0,2.3459949493408203,
0,2.3423025608062744,
0,2.3423027992248535,
0,2.3423025608062744,
0,2.3423027992248535,
0,2.3423025608062744,
0,2.3423025608062744,
0,2.3423025608062744,
0,2.339834451675415,
0,2.3381505012512207,
0,2.3381505012512207,
0,2.3381505012512207,
0,2.3381505012512207,
0,2.3381507396698,
0,2.3381505012512207,
0,2.3381505012512207,
0,2.3381505012512207,
0,2.3339362144470215,
0,2.3339362144470215,
0,2.3339362144470215,
0,2.3339362144470215,
0,2.3339362144470215,
0,2.3339362144470215,
0,2.3339362144470215,
0,2.3339362144470215,
0,2.436117172241211,
0,2.436117172241211,
0,2.436117172241211,
0,2.436117172241211,
0,2.436117172241211,
0,2.436117172241211,
0,2.436117172241211,
0,2.436117172241211,
0,2.432343006134033,
0,2.432343006134033,
0,2.432343006134033,
0,2.432343006134033,
0,2.432343006134033,
0,2.432343006134033,
0,2.432343006134033,
0,2.432343006134033,
0,2.42836856842041,
0,2.42836856842041,
0,2.42836856842041,
0,2.42836856842041,
0,2.42836856842041,
0,2.42836856842041,
0,2.42836856842041,
0,2.42836856842041,
0,2.424457311630249,
0,2.424457311630249,
0,2.424457311630249,
0,2.424457550048828,
0,2.424457550048828,
0,2.424457550048828,
