iteration,loss
0,15.793877601623535
1,18.710996627807617
2,3.7733402252197266
3,1.307705283164978
4,18.424602508544922
5,1.7344465255737305
6,5.66668701171875
7,5.462137222290039
8,1.3589404821395874
9,20.953580856323242
10,82.91694641113281
11,39.1657600402832
12,15.384982109069824
13,16.420772552490234
14,5.073897361755371
15,13.77254867553711
16,4.538281440734863
17,44.36298751831055
18,27.52350425720215
19,6.20692777633667
20,43.092376708984375
21,1.4960073232650757
22,32.101097106933594
23,16.510814666748047
24,14.991924285888672
25,14.279301643371582
26,6.05401611328125
27,5.583930015563965
28,6.555158615112305
29,3.1518287658691406
30,17.08401107788086
31,2.5029828548431396
32,4.679202556610107
33,29.79024887084961
34,2.569852113723755
35,40.066444396972656
36,28.420928955078125
37,43.86770248413086
38,24.14702606201172
39,1.3550856113433838
40,67.64405059814453
41,3.457451343536377
42,5.9869384765625
43,35.6893424987793
44,4.624197959899902
45,6.342467308044434
46,1.6876739263534546
47,26.718847274780273
48,1.99826180934906
49,2.872682571411133
50,3.1916377544403076
51,4.911378860473633
52,5.692103385925293
53,2.0910072326660156
54,1.139420986175537
55,1.1849775314331055
56,0.9832059144973755
57,1.1751654148101807
58,12.304466247558594
59,1.1582117080688477
60,1.5436854362487793
61,10.724154472351074
62,1.1823911666870117
63,1.0266581773757935
64,63.55782699584961
65,6.874720573425293
66,5.002154350280762
67,2.883521556854248
68,14.884061813354492
69,12.25967788696289
70,3.329274892807007
71,39.685760498046875
72,1.3798022270202637
73,11.204412460327148
74,4.027787208557129
75,21.847694396972656
76,0.9879845976829529
77,17.111963272094727
78,24.039180755615234
79,17.175235748291016
80,1.261008620262146
81,18.947847366333008
82,24.54534149169922
83,7.131657123565674
84,8.755362510681152
85,33.13408660888672
86,1.2895642518997192
87,13.2579984664917
88,1.7351720333099365
89,12.892204284667969
90,1.215570092201233
91,11.233102798461914
92,17.524145126342773
93,16.24245262145996
94,1.952431321144104
95,0.9533599615097046
96,13.570920944213867
97,8.785202026367188
98,14.223634719848633
99,8.275039672851562
100,0.985857367515564
101,1.3906188011169434
102,1.294997215270996
103,1.4809155464172363
104,1.8092416524887085
105,4.718520164489746
106,15.602922439575195
107,4.363752841949463
108,1.6483757495880127
109,22.321495056152344
110,2.5040814876556396
111,16.588726043701172
112,1.6619391441345215
113,1.3871194124221802
114,2.9079418182373047
115,1.113484501838684
116,12.613397598266602
117,1.0582103729248047
118,11.559754371643066
119,1.1828747987747192
120,24.761728286743164
121,54.11217498779297
122,19.80451011657715
123,2.9507434368133545
124,1.5361483097076416
125,1.1411709785461426
126,16.51997184753418
127,24.605579376220703
128,1.827203631401062
129,1.0812017917633057
130,25.172025680541992
131,13.495858192443848
132,1.08815336227417
133,3.682628631591797
134,3.995359420776367
135,6.306400299072266
136,10.472888946533203
137,11.525150299072266
138,12.197979927062988
139,15.367513656616211
140,18.738689422607422
141,17.78436279296875
142,1.2847368717193604
143,17.410749435424805
144,16.586509704589844
145,4.86140775680542
146,10.568184852600098
147,24.845333099365234
148,1.1544506549835205
149,6.421890735626221
150,6.734684467315674
151,7.792659759521484
152,3.1091763973236084
153,0.9807826280593872
154,2.4628915786743164
155,14.093562126159668
156,23.49052619934082
157,26.29558753967285
158,7.641785621643066
159,18.84343147277832
160,1.113313913345337
161,2.8867897987365723
162,7.228939056396484
163,2.067727565765381
164,0.690960705280304
165,1.1372151374816895
166,1.4258466958999634
167,1.1291277408599854
168,1.3652493953704834
169,1.0435972213745117
170,3.2332050800323486
171,30.097454071044922
172,3.667874574661255
173,3.6144187450408936
174,10.1510009765625
175,1.224440574645996
176,1.087188482284546
177,1.1098021268844604
178,1.2317219972610474
179,1.0672004222869873
180,4.237897872924805
181,25.256698608398438
182,4.930412292480469
183,20.908740997314453
184,6.665612697601318
185,1.5893185138702393
186,2.8102293014526367
187,1.4431047439575195
188,3.8325698375701904
189,4.360267639160156
190,26.088863372802734
191,1.243971824645996
192,4.5417375564575195
193,16.195629119873047
194,1.3157291412353516
195,4.303140640258789
196,1.0849319696426392
197,33.107154846191406
198,3.7596006393432617
199,6.859598159790039
200,5.0264458656311035
201,18.59918212890625
202,1.1030877828598022
203,2.3566486835479736
204,22.36489486694336
205,8.53994369506836
206,49.87919616699219
207,18.01083755493164
208,1.9812827110290527
209,1.288042664527893
210,1.8037850856781006
211,6.73029899597168
212,22.873703002929688
213,1.4410494565963745
214,10.29825496673584
215,2.9382877349853516
216,1.6544215679168701
217,1.563624620437622
218,16.840410232543945
219,7.9592742919921875
220,1.5536417961120605
221,44.134979248046875
222,1.4573924541473389
223,3.679790496826172
224,3.0991451740264893
225,1.0991830825805664
226,12.91480827331543
227,3.6034584045410156
228,11.49705982208252
229,26.90846824645996
230,21.14999008178711
231,1.5707378387451172
232,43.365745544433594
233,10.738088607788086
234,2.2085907459259033
235,1.3891773223876953
236,5.487378120422363
237,1.0657621622085571
238,5.915635108947754
239,15.12167739868164
240,7.241917133331299
241,25.261981964111328
242,1.4503469467163086
243,1.5002520084381104
244,5.547154426574707
245,1.2234277725219727
246,1.0204200744628906
247,1.8122669458389282
248,11.884496688842773
249,3.110287666320801
250,3.4809439182281494
251,0.6461290121078491
252,3.095808982849121
253,1.407515048980713
254,19.35440444946289
255,10.718198776245117
256,10.159297943115234
257,7.5716633796691895
258,7.510523319244385
259,2.232849597930908
260,15.975250244140625
261,10.268957138061523
262,18.441513061523438
263,4.878156661987305
264,8.537055015563965
265,2.5339388847351074
266,2.7931876182556152
267,21.924943923950195
268,49.391700744628906
269,4.041883945465088
270,3.3892014026641846
271,1.172019600868225
272,1.4220576286315918
273,2.7201855182647705
274,10.2003755569458
275,10.56092643737793
276,8.138405799865723
277,15.002523422241211
278,6.6771955490112305
279,4.407589912414551
280,4.67988395690918
281,4.889743328094482
282,1.0453389883041382
283,19.680734634399414
284,14.230709075927734
285,26.788654327392578
286,3.8896021842956543
287,3.7517623901367188
288,1.9784928560256958
289,14.160815238952637
290,3.3682291507720947
291,51.2288818359375
292,9.71953010559082
293,35.50694274902344
294,1.4208016395568848
295,19.90839958190918
296,25.409669876098633
297,34.12260818481445
298,15.298539161682129
299,2.7387924194335938
300,1.3571417331695557
301,1.9412407875061035
302,37.902034759521484
303,35.07614517211914
304,2.4561173915863037
305,5.314927101135254
306,16.898656845092773
307,1.490072250366211
308,3.576366901397705
309,42.40745162963867
310,8.796213150024414
311,39.39604949951172
312,4.687851905822754
313,9.218620300292969
314,2.0676980018615723
315,7.339539527893066
316,1.3028137683868408
317,40.09801483154297
318,7.50664758682251
319,22.18372344970703
320,1.6138267517089844
321,1.254122257232666
322,16.632701873779297
323,1.1356723308563232
324,1.964339017868042
325,0.9156589508056641
326,8.820205688476562
327,1.6491854190826416
328,14.407194137573242
329,13.633221626281738
330,6.275453090667725
331,9.627029418945312
332,30.820985794067383
333,35.56736755371094
334,39.72998809814453
335,26.313766479492188
336,5.699783802032471
337,34.50895690917969
338,3.0610947608947754
339,13.563680648803711
340,15.617557525634766
341,3.773575782775879
342,4.510509967803955
343,4.277386665344238
344,15.58298110961914
345,4.705349922180176
346,39.99790954589844
347,29.893571853637695
348,7.187171459197998
349,9.19080638885498
350,2.4190285205841064
351,17.293617248535156
352,20.62718963623047
353,4.140000343322754
354,61.77117156982422
355,13.154169082641602
356,1.1119589805603027
357,18.39922332763672
358,38.66261672973633
359,40.47161865234375
360,19.28363800048828
361,16.01679229736328
362,7.384346008300781
363,14.111063003540039
364,13.19092845916748
365,56.61738967895508
366,2.4565398693084717
367,1.5832443237304688
368,21.751144409179688
369,10.39862060546875
370,9.03620719909668
371,3.149491310119629
372,1.817836046218872
373,30.155134201049805
374,40.9450798034668
375,40.16019821166992
376,27.193649291992188
377,16.417444229125977
378,3.8863117694854736
379,1.490238904953003
380,4.857501029968262
381,12.928443908691406
382,4.2232346534729
383,14.867195129394531
384,5.706726551055908
385,1.034055233001709
386,3.1216211318969727
387,22.68012046813965
388,4.838689804077148
389,2.3021240234375
390,18.635963439941406
391,46.96800231933594
392,15.138906478881836
393,19.478282928466797
394,35.28306579589844
395,3.4511148929595947
396,2.4639508724212646
397,6.779096603393555
398,7.867991924285889
399,6.978635787963867
400,1.969531774520874
401,15.894889831542969
402,35.012596130371094
403,9.394268989562988
404,2.034402847290039
405,10.609368324279785
406,10.617451667785645
407,48.561641693115234
408,15.733402252197266
409,17.430686950683594
410,1.2381529808044434
411,15.731367111206055
412,12.651740074157715
413,10.657135963439941
414,15.805185317993164
415,19.486478805541992
416,13.338741302490234
417,21.416015625
418,15.88300895690918
419,11.300813674926758
420,42.73823165893555
421,12.828794479370117
422,25.58694839477539
423,18.2379093170166
424,14.340158462524414
425,9.561306953430176
426,10.95788860321045
427,11.282520294189453
428,20.103384017944336
429,14.717927932739258
430,2.0867791175842285
431,1.9592771530151367
432,3.214463233947754
433,4.998950958251953
434,15.233404159545898
435,26.429288864135742
436,26.66487693786621
437,2.159961462020874
438,25.285327911376953
439,44.26082229614258
440,13.626714706420898
441,2.5557804107666016
442,10.897964477539062
443,5.626305103302002
444,11.159021377563477
445,42.328163146972656
446,8.599644660949707
447,16.95941734313965
448,23.73369026184082
449,61.918914794921875
